geometry,name,vicinity,types,lat,lng
"{'location': {'lat': 29.9436078, 'lng': -90.02950899999999}, 'viewport': {'northeast': {'lat': 29.94487583029149, 'lng': -90.02820081970849}, 'southwest': {'lat': 29.94217786970849, 'lng': -90.0308987802915}}}",ATM,"2600 General Meyer Avenue, New Orleans","['atm', 'convenience_store', 'grocery_or_supermarket', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9436078,-90.02950899999999
"{'location': {'lat': 29.9154184, 'lng': -90.04833029999999}, 'viewport': {'northeast': {'lat': 29.9166933302915, 'lng': -90.0469168697085}, 'southwest': {'lat': 29.9139953697085, 'lng': -90.0496148302915}}}",Walgreens,"89 Westbank Expressway, Gretna","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9154184,-90.04833029999999
"{'location': {'lat': 29.9216549, 'lng': -90.01342439999999}, 'viewport': {'northeast': {'lat': 29.9229346802915, 'lng': -90.01197366970848}, 'southwest': {'lat': 29.9202367197085, 'lng': -90.0146716302915}}}",Walgreens,"4110 General De Gaulle Drive, New Orleans","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9216549,-90.01342439999999
"{'location': {'lat': 29.9527463, 'lng': -90.07071909999999}, 'viewport': {'northeast': {'lat': 29.9541334802915, 'lng': -90.06942791970849}, 'southwest': {'lat': 29.9514355197085, 'lng': -90.0721258802915}}}",Brothers Food Mart,"148 Carondelet Street, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9527463,-90.07071909999999
"{'location': {'lat': 29.901312, 'lng': -90.0298095}, 'viewport': {'northeast': {'lat': 29.90233508029149, 'lng': -90.02849241970848}, 'southwest': {'lat': 29.89963711970849, 'lng': -90.0311903802915}}}",Walgreens,"2001 Carol Sue Avenue, Gretna","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.901312,-90.0298095
"{'location': {'lat': 30.002302, 'lng': -90.129837}, 'viewport': {'northeast': {'lat': 30.00365673029149, 'lng': -90.12864276970849}, 'southwest': {'lat': 30.0009587697085, 'lng': -90.13134073029151}}}",Walgreens,"725 Veterans Memorial Boulevard, Metairie","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",30.002302,-90.129837
"{'location': {'lat': 29.9126706, 'lng': -90.01838190000001}, 'viewport': {'northeast': {'lat': 29.9139922802915, 'lng': -90.0169520197085}, 'southwest': {'lat': 29.9112943197085, 'lng': -90.0196499802915}}}",Murphy USA,"3921 Behrman Highway, New Orleans","['convenience_store', 'gas_station', 'atm', 'liquor_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9126706,-90.01838190000001
"{'location': {'lat': 29.8957942, 'lng': -90.0970095}, 'viewport': {'northeast': {'lat': 29.89691008029149, 'lng': -90.09562176970849}, 'southwest': {'lat': 29.8942121197085, 'lng': -90.0983197302915}}}",Walgreens,"4600 Westbank Expressway, Marrero","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.8957942,-90.0970095
"{'location': {'lat': 29.9652747, 'lng': -90.0976275}, 'viewport': {'northeast': {'lat': 29.9666153802915, 'lng': -90.09629616970848}, 'southwest': {'lat': 29.9639174197085, 'lng': -90.0989941302915}}}",Shell,"3327 Tulane Avenue, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9652747,-90.0976275
"{'location': {'lat': 29.9351997, 'lng': -90.1323851}, 'viewport': {'northeast': {'lat': 29.9365769302915, 'lng': -90.1310060197085}, 'southwest': {'lat': 29.9338789697085, 'lng': -90.13370398029151}}}",Singleton's Mini Mart,"3635, 7446 Garfield Street, New Orleans","['convenience_store', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9351997,-90.1323851
"{'location': {'lat': 29.96988109999999, 'lng': -90.0686867}, 'viewport': {'northeast': {'lat': 29.97118113029149, 'lng': -90.06726261970849}, 'southwest': {'lat': 29.9684831697085, 'lng': -90.06996058029151}}}",Manchu Food Store,"1413 North Claiborne Avenue, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.96988109999999,-90.0686867
"{'location': {'lat': 29.907844, 'lng': -90.05428599999999}, 'viewport': {'northeast': {'lat': 29.90909508029149, 'lng': -90.0530044697085}, 'southwest': {'lat': 29.90639711970849, 'lng': -90.0557024302915}}}",RaceTrac,"1625 Lafayette Street, Gretna","['gas_station', 'atm', 'convenience_store', 'bakery', 'cafe', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.907844,-90.05428599999999
"{'location': {'lat': 29.9692659, 'lng': -90.0506188}, 'viewport': {'northeast': {'lat': 29.9706279302915, 'lng': -90.04906891970847}, 'southwest': {'lat': 29.9679299697085, 'lng': -90.0517668802915}}}",Shell,"1100 Franklin Avenue, New Orleans","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",29.9692659,-90.0506188
"{'location': {'lat': 29.92538490000001, 'lng': -90.0394599}, 'viewport': {'northeast': {'lat': 29.9267019302915, 'lng': -90.03808576970849}, 'southwest': {'lat': 29.9240039697085, 'lng': -90.0407837302915}}}",Shell,"101 Westbank Expressway, Gretna","['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.92538490000001,-90.0394599
"{'location': {'lat': 29.9588665, 'lng': -90.0703633}, 'viewport': {'northeast': {'lat': 29.9602346802915, 'lng': -90.0690160197085}, 'southwest': {'lat': 29.9575367197085, 'lng': -90.0717139802915}}}",Chevron,"447 North Rampart Street, New Orleans","['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']",29.9588665,-90.0703633
"{'location': {'lat': 29.9557386, 'lng': -90.1195705}, 'viewport': {'northeast': {'lat': 29.9571239302915, 'lng': -90.11826641970849}, 'southwest': {'lat': 29.9544259697085, 'lng': -90.12096438029151}}}",Super Serve,"8023 South Claiborne Avenue, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9557386,-90.1195705
"{'location': {'lat': 29.916028, 'lng': -90.0610916}, 'viewport': {'northeast': {'lat': 29.9173853802915, 'lng': -90.05972796970849}, 'southwest': {'lat': 29.9146874197085, 'lng': -90.0624259302915}}}",Michael's Food Store,"523 Lafayette Street # 1, Gretna","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.916028,-90.0610916
"{'location': {'lat': 29.9293935, 'lng': -90.0671545}, 'viewport': {'northeast': {'lat': 29.93060463029149, 'lng': -90.0657859197085}, 'southwest': {'lat': 29.9279066697085, 'lng': -90.06848388029151}}}",Sterling Xpress,"1667 Tchoupitoulas Street, New Orleans","['convenience_store', 'gas_station', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.9293935,-90.0671545
"{'location': {'lat': 29.987868, 'lng': -90.1401513}, 'viewport': {'northeast': {'lat': 29.98927248029149, 'lng': -90.1387989697085}, 'southwest': {'lat': 29.98657451970849, 'lng': -90.14149693029151}}}",Walgreens,"1503 Metairie Road, Metairie","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.987868,-90.1401513
"{'location': {'lat': 29.9540928, 'lng': -90.0698555}, 'viewport': {'northeast': {'lat': 29.9553482302915, 'lng': -90.06855321970849}, 'southwest': {'lat': 29.9526502697085, 'lng': -90.0712511802915}}}",Walgreens,"801 Canal Street, New Orleans","['convenience_store', 'health', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9540928,-90.0698555
"{'location': {'lat': 29.9515082, 'lng': -90.067071}, 'viewport': {'northeast': {'lat': 29.9529106802915, 'lng': -90.0656733697085}, 'southwest': {'lat': 29.9502127197085, 'lng': -90.06837133029151}}}",Mini Mart,"454 Canal Street, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9515082,-90.067071
"{'location': {'lat': 29.9483739, 'lng': -90.0746217}, 'viewport': {'northeast': {'lat': 29.9495849802915, 'lng': -90.07325851970849}, 'southwest': {'lat': 29.9468870197085, 'lng': -90.0759564802915}}}",CVS,"939 Girod Street, New Orleans","['convenience_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",29.9483739,-90.0746217
"{'location': {'lat': 29.9473082, 'lng': -90.0667058}, 'viewport': {'northeast': {'lat': 29.9487242302915, 'lng': -90.06533761970849}, 'southwest': {'lat': 29.9460262697085, 'lng': -90.06803558029151}}}",Lafayette Mini Mart,"322 Lafayette Street, New Orleans","['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",29.9473082,-90.0667058
