geometry,name,vicinity,types,lat,lng
"{'location': {'lat': 29.9583485, 'lng': -90.061323}, 'viewport': {'northeast': {'lat': 29.9596856302915, 'lng': -90.05995766970848}, 'southwest': {'lat': 29.9569876697085, 'lng': -90.0626556302915}}}",Decatur at Dumaine,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9583485,-90.061323
"{'location': {'lat': 29.9410425, 'lng': -90.079302}, 'viewport': {'northeast': {'lat': 29.9423860302915, 'lng': -90.0779432197085}, 'southwest': {'lat': 29.9396880697085, 'lng': -90.08064118029151}}}",O C Haley at M L King,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9410425,-90.079302
"{'location': {'lat': 29.958296, 'lng': -90.08289250000001}, 'viewport': {'northeast': {'lat': 29.9596390302915, 'lng': -90.0815472197085}, 'southwest': {'lat': 29.9569410697085, 'lng': -90.0842451802915}}}",Tulane at S. Prieur,United States,"['transit_station', 'point_of_interest', 'establishment']",29.958296,-90.08289250000001
"{'location': {'lat': 29.942555, 'lng': -90.0816175}, 'viewport': {'northeast': {'lat': 29.94388238029149, 'lng': -90.08022961970849}, 'southwest': {'lat': 29.9411844197085, 'lng': -90.08292758029151}}}",M L King at Simon Bolivar,United States,"['transit_station', 'point_of_interest', 'establishment']",29.942555,-90.0816175
"{'location': {'lat': 29.943607, 'lng': -90.08354849999999}, 'viewport': {'northeast': {'lat': 29.94497043029149, 'lng': -90.08222926970849}, 'southwest': {'lat': 29.9422724697085, 'lng': -90.08492723029151}}}",M L King at LaSalle,United States,"['transit_station', 'point_of_interest', 'establishment']",29.943607,-90.08354849999999
"{'location': {'lat': 29.937727, 'lng': -90.068828}, 'viewport': {'northeast': {'lat': 29.9390981302915, 'lng': -90.06748426970849}, 'southwest': {'lat': 29.93640016970851, 'lng': -90.0701822302915}}}",Annunciation at Thalia,United States,"['transit_station', 'point_of_interest', 'establishment']",29.937727,-90.068828
"{'location': {'lat': 29.9397425, 'lng': -90.08022749999999}, 'viewport': {'northeast': {'lat': 29.9411129302915, 'lng': -90.07886456970849}, 'southwest': {'lat': 29.9384149697085, 'lng': -90.0815625302915}}}",O C Haley at Euterpe,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9397425,-90.08022749999999
"{'location': {'lat': 29.9590735, 'lng': -90.08502949999999}, 'viewport': {'northeast': {'lat': 29.9604329802915, 'lng': -90.0836961697085}, 'southwest': {'lat': 29.9577350197085, 'lng': -90.08639413029151}}}",Tulane at S. Galvez,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9590735,-90.08502949999999
"{'location': {'lat': 29.9453755, 'lng': -90.0867}, 'viewport': {'northeast': {'lat': 29.9467165802915, 'lng': -90.08533726970849}, 'southwest': {'lat': 29.9440186197085, 'lng': -90.08803523029151}}}",M L King at Clara,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9453755,-90.0867
"{'location': {'lat': 29.96559150000001, 'lng': -90.07201750000002}, 'viewport': {'northeast': {'lat': 29.9669229802915, 'lng': -90.07068501970849}, 'southwest': {'lat': 29.9642250197085, 'lng': -90.0733829802915}}}",N. Claiborne at Dumaine,United States,"['transit_station', 'point_of_interest', 'establishment']",29.96559150000001,-90.07201750000002
"{'location': {'lat': 29.9367225, 'lng': -90.0690935}, 'viewport': {'northeast': {'lat': 29.9380503302915, 'lng': -90.06774996970849}, 'southwest': {'lat': 29.9353523697085, 'lng': -90.07044793029151}}}",Annunciation at Melpomene,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9367225,-90.0690935
"{'location': {'lat': 29.96377249999999, 'lng': -90.080754}, 'viewport': {'northeast': {'lat': 29.9651325302915, 'lng': -90.07939491970849}, 'southwest': {'lat': 29.9624345697085, 'lng': -90.08209288029151}}}",N. Galvez at Bienville,United States,"['transit_station', 'point_of_interest', 'establishment']",29.96377249999999,-90.080754
"{'location': {'lat': 29.9358525, 'lng': -90.0693445}, 'viewport': {'northeast': {'lat': 29.93719713029149, 'lng': -90.06797731970848}, 'southwest': {'lat': 29.9344991697085, 'lng': -90.07067528029148}}}",Annunciation at Terpsichore,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9358525,-90.0693445
"{'location': {'lat': 29.966102, 'lng': -90.075839}, 'viewport': {'northeast': {'lat': 29.96743973029149, 'lng': -90.0744738197085}, 'southwest': {'lat': 29.9647417697085, 'lng': -90.07717178029151}}}",Orleans at N. Prieur,United States,"['transit_station', 'point_of_interest', 'establishment']",29.966102,-90.075839
"{'location': {'lat': 29.93820700000001, 'lng': -90.0814115}, 'viewport': {'northeast': {'lat': 29.9395626802915, 'lng': -90.08007841970849}, 'southwest': {'lat': 29.9368647197085, 'lng': -90.08277638029149}}}",O C Haley at St Andrew,United States,"['transit_station', 'point_of_interest', 'establishment']",29.93820700000001,-90.0814115
"{'location': {'lat': 29.96724949999999, 'lng': -90.070549}, 'viewport': {'northeast': {'lat': 29.9685953302915, 'lng': -90.06920286970849}, 'southwest': {'lat': 29.96589736970851, 'lng': -90.0719008302915}}}",N. Claiborne at Ursulines,United States,"['transit_station', 'point_of_interest', 'establishment']",29.96724949999999,-90.070549
"{'location': {'lat': 29.965908, 'lng': -90.0635995}, 'viewport': {'northeast': {'lat': 29.9672360802915, 'lng': -90.06222051970849}, 'southwest': {'lat': 29.9645381197085, 'lng': -90.0649184802915}}}",N. Rampart at Esplanade,United States,"['transit_station', 'point_of_interest', 'establishment']",29.965908,-90.0635995
"{'location': {'lat': 29.9389285, 'lng': -90.08478749999999}, 'viewport': {'northeast': {'lat': 29.9402765302915, 'lng': -90.0834399697085}, 'southwest': {'lat': 29.9375785697085, 'lng': -90.0861379302915}}}",Simon Bolivar at Jackson,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9389285,-90.08478749999999
"{'location': {'lat': 29.947477, 'lng': -90.09043}, 'viewport': {'northeast': {'lat': 29.9488174302915, 'lng': -90.08906446970849}, 'southwest': {'lat': 29.9461194697085, 'lng': -90.09176243029151}}}",M L King at S. Roman,United States,"['transit_station', 'point_of_interest', 'establishment']",29.947477,-90.09043
"{'location': {'lat': 29.967132, 'lng': -90.06537449999999}, 'viewport': {'northeast': {'lat': 29.9684715802915, 'lng': -90.0640121697085}, 'southwest': {'lat': 29.9657736197085, 'lng': -90.06671013029151}}}",Esplanade at Treme,United States,"['transit_station', 'point_of_interest', 'establishment']",29.967132,-90.06537449999999
"{'location': {'lat': 29.967337, 'lng': -90.07775}, 'viewport': {'northeast': {'lat': 29.9686868802915, 'lng': -90.0764022697085}, 'southwest': {'lat': 29.9659889197085, 'lng': -90.0791002302915}}}",Orleans at N. Galvez,United States,"['transit_station', 'point_of_interest', 'establishment']",29.967337,-90.07775
"{'location': {'lat': 29.9450835, 'lng': -90.090047}, 'viewport': {'northeast': {'lat': 29.9464506802915, 'lng': -90.08866851970849}, 'southwest': {'lat': 29.9437527197085, 'lng': -90.0913664802915}}}",S. Claiborne at Jackson,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9450835,-90.090047
"{'location': {'lat': 29.937013, 'lng': -90.0830885}, 'viewport': {'northeast': {'lat': 29.9383433302915, 'lng': -90.08176831970847}, 'southwest': {'lat': 29.9356453697085, 'lng': -90.0844662802915}}}",Jackson at O C Haley,United States,"['transit_station', 'point_of_interest', 'establishment']",29.937013,-90.0830885
"{'location': {'lat': 29.962622, 'lng': -90.05637}, 'viewport': {'northeast': {'lat': 29.96400068029149, 'lng': -90.05502371970849}, 'southwest': {'lat': 29.9613027197085, 'lng': -90.05772168029151}}}",Elysian Fields at Decatur,United States,"['transit_station', 'point_of_interest', 'establishment']",29.962622,-90.05637
"{'location': {'lat': 29.96820349999999, 'lng': -90.0669075}, 'viewport': {'northeast': {'lat': 29.9695378802915, 'lng': -90.06553781970848}, 'southwest': {'lat': 29.96683991970851, 'lng': -90.0682357802915}}}",Esplanade at N. Villere,United States,"['transit_station', 'point_of_interest', 'establishment']",29.96820349999999,-90.0669075
"{'location': {'lat': 29.9356125, 'lng': -90.08189399999999}, 'viewport': {'northeast': {'lat': 29.9369414302915, 'lng': -90.0805275197085}, 'southwest': {'lat': 29.9342434697085, 'lng': -90.0832254802915}}}",Jackson at Brainard,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9356125,-90.08189399999999
"{'location': {'lat': 29.9443455, 'lng': -90.09127400000001}, 'viewport': {'northeast': {'lat': 29.9457084802915, 'lng': -90.0899002697085}, 'southwest': {'lat': 29.9430105197085, 'lng': -90.09259823029151}}}",S. Claiborne at First Street,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9443455,-90.09127400000001
"{'location': {'lat': 29.9693785, 'lng': -90.0684945}, 'viewport': {'northeast': {'lat': 29.97073298029149, 'lng': -90.06713981970849}, 'southwest': {'lat': 29.96803501970849, 'lng': -90.0698377802915}}}",Esplanade at N. Claiborne,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9693785,-90.0684945
"{'location': {'lat': 29.968473, 'lng': -90.0793855}, 'viewport': {'northeast': {'lat': 29.96983908029151, 'lng': -90.0780622697085}, 'southwest': {'lat': 29.96714111970851, 'lng': -90.0807602302915}}}",Orleans at N. Tonti,United States,"['transit_station', 'point_of_interest', 'establishment']",29.968473,-90.0793855
"{'location': {'lat': 29.9646145, 'lng': -90.0565355}, 'viewport': {'northeast': {'lat': 29.96596523029149, 'lng': -90.05518671970849}, 'southwest': {'lat': 29.96326726970849, 'lng': -90.0578846802915}}}",Elysian Fields at Royal,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9646145,-90.0565355
"{'location': {'lat': 29.9340115, 'lng': -90.08055949999999}, 'viewport': {'northeast': {'lat': 29.9353521302915, 'lng': -90.07920381970848}, 'southwest': {'lat': 29.9326541697085, 'lng': -90.08190178029149}}}",Jackson at St Charles,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9340115,-90.08055949999999
"{'location': {'lat': 29.9490705, 'lng': -90.0932375}, 'viewport': {'northeast': {'lat': 29.95040208029149, 'lng': -90.09186286970849}, 'southwest': {'lat': 29.9477041197085, 'lng': -90.0945608302915}}}",M L King at S. Galvez,United States,"['transit_station', 'point_of_interest', 'establishment']",29.9490705,-90.0932375
